[2019-04-15 15:32:17.574234] Update: 0 / 1000, Frames: 2500, Success: 0.069, PL: -0.004, VL: 59.777, Ent: 1.369, SAMPLES: 118.0
[2019-04-15 20:31:24.012337] Update: 171 / 1000, Frames: 430000, Success: 0.950, PL: -0.031, VL: 5.150, Ent: -0.476, SAMPLES: 28.0
[2019-04-15 20:32:04.551794] Update: 172 / 1000, Frames: 432500, Success: 0.981, PL: -0.017, VL: 12.653, Ent: -0.483, SAMPLES: 42.0
[2019-04-15 20:32:44.224544] Update: 173 / 1000, Frames: 435000, Success: 0.944, PL: -0.025, VL: 5.033, Ent: -0.490, SAMPLES: 27.0
[2019-04-15 20:33:23.368460] Update: 174 / 1000, Frames: 437500, Success: 0.962, PL: -0.038, VL: 9.441, Ent: -0.492, SAMPLES: 33.0
[2019-04-15 20:34:03.087569] Update: 175 / 1000, Frames: 440000, Success: 0.988, PL: -0.051, VL: 6.647, Ent: -0.495, SAMPLES: 19.0
[2019-04-15 20:34:40.776480] Update: 176 / 1000, Frames: 442500, Success: 0.988, PL: -0.030, VL: 4.132, Ent: -0.499, SAMPLES: 12.0
[2019-04-15 20:35:18.042941] Update: 177 / 1000, Frames: 445000, Success: 0.981, PL: -0.035, VL: 4.947, Ent: -0.507, SAMPLES: 17.0
[2019-04-15 20:35:55.865283] Update: 178 / 1000, Frames: 447500, Success: 0.944, PL: -0.042, VL: 13.478, Ent: -0.510, SAMPLES: 31.0
[2019-04-15 20:36:32.445957] Update: 179 / 1000, Frames: 450000, Success: 0.994, PL: -0.023, VL: 9.425, Ent: -0.516, SAMPLES: 23.0
[2019-04-15 20:37:09.929233] Update: 180 / 1000, Frames: 452500, Success: 0.975, PL: -0.021, VL: 6.478, Ent: -0.517, SAMPLES: 26.0
[2019-04-15 20:37:49.347167] Update: 181 / 1000, Frames: 455000, Success: 0.950, PL: -0.020, VL: 4.347, Ent: -0.520, SAMPLES: 16.0
[2019-04-15 20:38:26.798062] Update: 182 / 1000, Frames: 457500, Success: 0.956, PL: -0.041, VL: 5.137, Ent: -0.526, SAMPLES: 27.0
[2019-04-15 20:39:05.122336] Update: 183 / 1000, Frames: 460000, Success: 0.962, PL: -0.020, VL: 7.264, Ent: -0.525, SAMPLES: 33.0
[2019-04-15 20:39:43.976466] Update: 184 / 1000, Frames: 462500, Success: 0.975, PL: -0.045, VL: 4.810, Ent: -0.530, SAMPLES: 18.0
[2019-04-15 20:40:20.863336] Update: 185 / 1000, Frames: 465000, Success: 0.962, PL: -0.019, VL: 8.352, Ent: -0.536, SAMPLES: 29.0
[2019-04-15 20:40:59.406877] Update: 186 / 1000, Frames: 467500, Success: 0.950, PL: -0.053, VL: 5.002, Ent: -0.536, SAMPLES: 23.0
[2019-04-15 20:41:38.184247] Update: 187 / 1000, Frames: 470000, Success: 0.975, PL: -0.045, VL: 8.250, Ent: -0.537, SAMPLES: 26.0
[2019-04-15 20:42:17.204834] Update: 188 / 1000, Frames: 472500, Success: 0.956, PL: -0.029, VL: 9.040, Ent: -0.541, SAMPLES: 27.0
[2019-04-15 20:42:56.449690] Update: 189 / 1000, Frames: 475000, Success: 0.962, PL: -0.038, VL: 9.983, Ent: -0.550, SAMPLES: 35.0
[2019-04-15 20:43:35.830132] Update: 190 / 1000, Frames: 477500, Success: 0.969, PL: -0.020, VL: 13.307, Ent: -0.552, SAMPLES: 34.0
[2019-04-15 20:44:15.320735] Update: 191 / 1000, Frames: 480000, Success: 0.962, PL: -0.029, VL: 8.736, Ent: -0.558, SAMPLES: 19.0
[2019-04-15 20:44:54.965242] Update: 192 / 1000, Frames: 482500, Success: 0.975, PL: -0.035, VL: 4.628, Ent: -0.561, SAMPLES: 8.0
[2019-04-15 20:45:34.385163] Update: 193 / 1000, Frames: 485000, Success: 0.969, PL: -0.039, VL: 8.761, Ent: -0.566, SAMPLES: 20.0
[2019-04-15 20:46:12.645623] Update: 194 / 1000, Frames: 487500, Success: 0.975, PL: -0.031, VL: 6.261, Ent: -0.568, SAMPLES: 25.0
[2019-04-15 20:46:51.107523] Update: 195 / 1000, Frames: 490000, Success: 0.962, PL: -0.005, VL: 11.600, Ent: -0.566, SAMPLES: 21.0
[2019-04-15 20:47:29.392823] Update: 196 / 1000, Frames: 492500, Success: 0.975, PL: -0.040, VL: 7.927, Ent: -0.569, SAMPLES: 15.0
[2019-04-15 20:48:06.704824] Update: 197 / 1000, Frames: 495000, Success: 0.988, PL: -0.055, VL: 6.839, Ent: -0.572, SAMPLES: 18.0
[2019-04-15 20:48:43.970901] Update: 198 / 1000, Frames: 497500, Success: 0.969, PL: -0.019, VL: 11.300, Ent: -0.573, SAMPLES: 35.0
[2019-04-15 20:49:20.423503] Update: 199 / 1000, Frames: 500000, Success: 0.944, PL: -0.039, VL: 3.703, Ent: -0.577, SAMPLES: 13.0
[2019-04-15 20:49:57.076980] Update: 200 / 1000, Frames: 502500, Success: 0.944, PL: -0.027, VL: 9.637, Ent: -0.578, SAMPLES: 23.0
[2019-04-15 20:50:34.210921] Update: 201 / 1000, Frames: 505000, Success: 0.981, PL: -0.004, VL: 10.423, Ent: -0.575, SAMPLES: 30.0
[2019-04-15 20:51:13.127587] Update: 202 / 1000, Frames: 507500, Success: 0.975, PL: -0.041, VL: 6.530, Ent: -0.582, SAMPLES: 24.0
[2019-04-15 20:51:50.724008] Update: 203 / 1000, Frames: 510000, Success: 0.969, PL: -0.038, VL: 9.805, Ent: -0.583, SAMPLES: 13.0
[2019-04-15 20:52:26.245132] Update: 204 / 1000, Frames: 512500, Success: 0.981, PL: -0.050, VL: 4.405, Ent: -0.584, SAMPLES: 8.0
[2019-04-15 20:53:05.776388] Update: 205 / 1000, Frames: 515000, Success: 0.988, PL: -0.029, VL: 6.960, Ent: -0.589, SAMPLES: 25.0
[2019-04-15 20:53:43.802239] Update: 206 / 1000, Frames: 517500, Success: 0.969, PL: -0.030, VL: 11.122, Ent: -0.590, SAMPLES: 24.0
[2019-04-15 20:54:22.890688] Update: 207 / 1000, Frames: 520000, Success: 0.981, PL: 0.001, VL: 8.779, Ent: -0.594, SAMPLES: 22.0
[2019-04-15 20:55:02.729965] Update: 208 / 1000, Frames: 522500, Success: 0.962, PL: -0.067, VL: 12.630, Ent: -0.599, SAMPLES: 24.0
[2019-04-15 20:55:42.090107] Update: 209 / 1000, Frames: 525000, Success: 0.962, PL: -0.021, VL: 7.251, Ent: -0.598, SAMPLES: 25.0
[2019-04-15 20:56:21.774517] Update: 210 / 1000, Frames: 527500, Success: 0.962, PL: -0.020, VL: 9.077, Ent: -0.601, SAMPLES: 25.0
[2019-04-15 20:56:59.799744] Update: 211 / 1000, Frames: 530000, Success: 0.994, PL: -0.051, VL: 2.659, Ent: -0.606, SAMPLES: 17.0
[2019-04-15 20:57:38.984611] Update: 212 / 1000, Frames: 532500, Success: 0.981, PL: -0.035, VL: 11.355, Ent: -0.608, SAMPLES: 26.0
[2019-04-15 20:58:16.843256] Update: 213 / 1000, Frames: 535000, Success: 0.956, PL: -0.018, VL: 9.395, Ent: -0.616, SAMPLES: 25.0
[2019-04-15 20:58:53.721073] Update: 214 / 1000, Frames: 537500, Success: 0.988, PL: 0.005, VL: 11.256, Ent: -0.628, SAMPLES: 25.0
[2019-04-15 20:59:30.763659] Update: 215 / 1000, Frames: 540000, Success: 0.975, PL: -0.057, VL: 4.835, Ent: -0.627, SAMPLES: 21.0
[2019-04-15 21:00:07.132270] Update: 216 / 1000, Frames: 542500, Success: 0.962, PL: 0.091, VL: 6.260, Ent: -0.629, SAMPLES: 15.0
[2019-04-15 21:00:44.255239] Update: 217 / 1000, Frames: 545000, Success: 0.975, PL: -0.056, VL: 14.427, Ent: -0.635, SAMPLES: 38.0
[2019-04-15 21:01:21.832192] Update: 218 / 1000, Frames: 547500, Success: 0.994, PL: -0.033, VL: 2.026, Ent: -0.640, SAMPLES: 5.0
[2019-04-15 21:01:58.462620] Update: 219 / 1000, Frames: 550000, Success: 0.969, PL: -0.028, VL: 4.803, Ent: -0.646, SAMPLES: 21.0
[2019-04-15 21:02:36.334349] Update: 220 / 1000, Frames: 552500, Success: 0.981, PL: -0.056, VL: 11.148, Ent: -0.652, SAMPLES: 27.0
[2019-04-15 21:03:11.886901] Update: 221 / 1000, Frames: 555000, Success: 0.975, PL: -0.042, VL: 9.940, Ent: -0.653, SAMPLES: 22.0
[2019-04-15 21:03:47.632716] Update: 222 / 1000, Frames: 557500, Success: 0.969, PL: -0.041, VL: 4.976, Ent: -0.662, SAMPLES: 13.0
[2019-04-15 21:04:25.799274] Update: 223 / 1000, Frames: 560000, Success: 0.975, PL: -0.056, VL: 3.189, Ent: -0.664, SAMPLES: 15.0
[2019-04-15 21:05:04.457440] Update: 224 / 1000, Frames: 562500, Success: 0.969, PL: 0.041, VL: 3.241, Ent: -0.667, SAMPLES: 22.0
[2019-04-15 21:05:43.589273] Update: 225 / 1000, Frames: 565000, Success: 0.969, PL: -0.033, VL: 4.102, Ent: -0.674, SAMPLES: 17.0
[2019-04-15 21:06:21.673817] Update: 226 / 1000, Frames: 567500, Success: 0.981, PL: -0.054, VL: 3.644, Ent: -0.673, SAMPLES: 15.0
[2019-04-15 21:07:00.525398] Update: 227 / 1000, Frames: 570000, Success: 0.981, PL: -0.026, VL: 8.186, Ent: -0.678, SAMPLES: 19.0
[2019-04-15 21:07:39.980894] Update: 228 / 1000, Frames: 572500, Success: 0.962, PL: -0.038, VL: 6.388, Ent: -0.679, SAMPLES: 7.0
[2019-04-15 21:08:19.481423] Update: 229 / 1000, Frames: 575000, Success: 0.969, PL: -0.036, VL: 4.410, Ent: -0.682, SAMPLES: 10.0
[2019-04-15 21:08:53.982711] Update: 230 / 1000, Frames: 577500, Success: 0.969, PL: -0.057, VL: 6.544, Ent: -0.687, SAMPLES: 22.0
[2019-04-15 21:09:27.303713] Update: 231 / 1000, Frames: 580000, Success: 0.988, PL: -0.037, VL: 6.812, Ent: -0.686, SAMPLES: 21.0
[2019-04-15 21:10:00.623103] Update: 232 / 1000, Frames: 582500, Success: 0.988, PL: -0.011, VL: 14.398, Ent: -0.689, SAMPLES: 31.0
[2019-04-15 21:10:33.954422] Update: 233 / 1000, Frames: 585000, Success: 0.969, PL: -0.041, VL: 3.031, Ent: -0.690, SAMPLES: 18.0
[2019-04-15 21:11:07.092039] Update: 234 / 1000, Frames: 587500, Success: 0.981, PL: -0.041, VL: 2.924, Ent: -0.694, SAMPLES: 17.0
[2019-04-15 21:11:40.390707] Update: 235 / 1000, Frames: 590000, Success: 0.975, PL: -0.038, VL: 5.212, Ent: -0.693, SAMPLES: 19.0
[2019-04-15 21:12:13.142674] Update: 236 / 1000, Frames: 592500, Success: 0.969, PL: -0.053, VL: 9.113, Ent: -0.692, SAMPLES: 20.0
[2019-04-15 21:12:46.070251] Update: 237 / 1000, Frames: 595000, Success: 0.969, PL: -0.018, VL: 2.770, Ent: -0.691, SAMPLES: 11.0
[2019-04-15 21:13:19.326797] Update: 238 / 1000, Frames: 597500, Success: 0.969, PL: -0.046, VL: 5.956, Ent: -0.693, SAMPLES: 11.0
[2019-04-15 21:13:52.159013] Update: 239 / 1000, Frames: 600000, Success: 0.962, PL: -0.031, VL: 3.617, Ent: -0.694, SAMPLES: 15.0
[2019-04-15 21:14:25.308284] Update: 240 / 1000, Frames: 602500, Success: 0.994, PL: -0.041, VL: 4.907, Ent: -0.698, SAMPLES: 25.0
[2019-04-15 21:14:58.643448] Update: 241 / 1000, Frames: 605000, Success: 0.969, PL: -0.041, VL: 8.027, Ent: -0.701, SAMPLES: 19.0
[2019-04-15 21:15:32.006162] Update: 242 / 1000, Frames: 607500, Success: 0.975, PL: -0.014, VL: 4.739, Ent: -0.706, SAMPLES: 13.0
[2019-04-15 21:16:04.967485] Update: 243 / 1000, Frames: 610000, Success: 0.969, PL: -0.049, VL: 7.559, Ent: -0.703, SAMPLES: 20.0
[2019-04-15 21:16:38.121445] Update: 244 / 1000, Frames: 612500, Success: 0.969, PL: -0.025, VL: 2.298, Ent: -0.707, SAMPLES: 16.0
[2019-04-15 21:17:11.052683] Update: 245 / 1000, Frames: 615000, Success: 0.969, PL: -0.036, VL: 2.031, Ent: -0.707, SAMPLES: 8.0
[2019-04-15 21:17:43.959540] Update: 246 / 1000, Frames: 617500, Success: 0.975, PL: -0.035, VL: 5.487, Ent: -0.708, SAMPLES: 15.0
[2019-04-15 21:18:17.555177] Update: 247 / 1000, Frames: 620000, Success: 0.981, PL: -0.048, VL: 5.072, Ent: -0.713, SAMPLES: 18.0
[2019-04-15 21:18:50.860330] Update: 248 / 1000, Frames: 622500, Success: 0.994, PL: -0.051, VL: 4.280, Ent: -0.717, SAMPLES: 16.0
[2019-04-15 21:19:24.091898] Update: 249 / 1000, Frames: 625000, Success: 0.956, PL: -0.026, VL: 21.980, Ent: -0.715, SAMPLES: 24.0
[2019-04-15 21:19:57.431253] Update: 250 / 1000, Frames: 627500, Success: 0.969, PL: -0.054, VL: 6.119, Ent: -0.714, SAMPLES: 20.0
[2019-04-15 21:20:30.759804] Update: 251 / 1000, Frames: 630000, Success: 0.988, PL: -0.018, VL: 5.891, Ent: -0.714, SAMPLES: 16.0
[2019-04-15 21:21:03.916514] Update: 252 / 1000, Frames: 632500, Success: 0.994, PL: -0.052, VL: 8.965, Ent: -0.716, SAMPLES: 23.0
[2019-04-15 21:21:38.887954] Update: 253 / 1000, Frames: 635000, Success: 0.975, PL: -0.042, VL: 10.956, Ent: -0.722, SAMPLES: 20.0
[2019-04-15 21:22:18.131171] Update: 254 / 1000, Frames: 637500, Success: 0.988, PL: -0.042, VL: 5.109, Ent: -0.724, SAMPLES: 17.0
[2019-04-15 21:22:57.943739] Update: 255 / 1000, Frames: 640000, Success: 0.981, PL: -0.040, VL: 3.198, Ent: -0.721, SAMPLES: 15.0
[2019-04-15 21:23:36.990190] Update: 256 / 1000, Frames: 642500, Success: 0.981, PL: -0.035, VL: 6.729, Ent: -0.720, SAMPLES: 26.0
[2019-04-15 21:24:15.499834] Update: 257 / 1000, Frames: 645000, Success: 0.988, PL: -0.044, VL: 3.607, Ent: -0.722, SAMPLES: 15.0
[2019-04-15 21:24:55.054649] Update: 258 / 1000, Frames: 647500, Success: 0.994, PL: -0.039, VL: 6.117, Ent: -0.720, SAMPLES: 21.0
[2019-04-15 21:25:34.663325] Update: 259 / 1000, Frames: 650000, Success: 0.969, PL: -0.020, VL: 4.086, Ent: -0.716, SAMPLES: 20.0
[2019-04-15 21:26:14.592077] Update: 260 / 1000, Frames: 652500, Success: 0.994, PL: -0.036, VL: 6.111, Ent: -0.720, SAMPLES: 21.0
[2019-04-15 21:26:54.584088] Update: 261 / 1000, Frames: 655000, Success: 0.994, PL: -0.040, VL: 5.467, Ent: -0.720, SAMPLES: 15.0
[2019-04-15 21:27:34.509102] Update: 262 / 1000, Frames: 657500, Success: 0.981, PL: -0.034, VL: 4.678, Ent: -0.724, SAMPLES: 17.0
[2019-04-15 21:28:14.634697] Update: 263 / 1000, Frames: 660000, Success: 0.975, PL: -0.030, VL: 4.499, Ent: -0.725, SAMPLES: 22.0
[2019-04-15 21:28:53.918447] Update: 264 / 1000, Frames: 662500, Success: 0.988, PL: -0.033, VL: 2.695, Ent: -0.727, SAMPLES: 11.0
[2019-04-15 21:29:31.164726] Update: 265 / 1000, Frames: 665000, Success: 0.988, PL: -0.050, VL: 5.667, Ent: -0.731, SAMPLES: 25.0
[2019-04-15 21:30:11.013517] Update: 266 / 1000, Frames: 667500, Success: 0.981, PL: -0.027, VL: 3.457, Ent: -0.732, SAMPLES: 9.0
[2019-04-15 21:30:50.902257] Update: 267 / 1000, Frames: 670000, Success: 0.950, PL: -0.049, VL: 4.094, Ent: -0.736, SAMPLES: 22.0
[2019-04-15 21:31:30.438260] Update: 268 / 1000, Frames: 672500, Success: 0.975, PL: -0.028, VL: 9.534, Ent: -0.732, SAMPLES: 20.0
[2019-04-15 21:32:10.137033] Update: 269 / 1000, Frames: 675000, Success: 0.975, PL: -0.031, VL: 10.869, Ent: -0.731, SAMPLES: 19.0
[2019-04-15 21:32:47.921339] Update: 270 / 1000, Frames: 677500, Success: 0.994, PL: -0.046, VL: 11.772, Ent: -0.733, SAMPLES: 22.0
[2019-04-15 21:33:27.898549] Update: 271 / 1000, Frames: 680000, Success: 0.994, PL: -0.042, VL: 11.253, Ent: -0.738, SAMPLES: 15.0
[2019-04-15 21:34:08.016255] Update: 272 / 1000, Frames: 682500, Success: 0.969, PL: -0.033, VL: 11.834, Ent: -0.742, SAMPLES: 20.0
[2019-04-15 21:34:48.634345] Update: 273 / 1000, Frames: 685000, Success: 0.988, PL: -0.056, VL: 5.891, Ent: -0.741, SAMPLES: 20.0
[2019-04-15 21:35:28.036865] Update: 274 / 1000, Frames: 687500, Success: 1.000, PL: -0.019, VL: 3.560, Ent: -0.738, SAMPLES: 14.0
[2019-04-15 21:36:06.527850] Update: 275 / 1000, Frames: 690000, Success: 0.981, PL: -0.064, VL: 3.210, Ent: -0.744, SAMPLES: 9.0
[2019-04-15 21:36:46.312950] Update: 276 / 1000, Frames: 692500, Success: 0.988, PL: -0.031, VL: 7.602, Ent: -0.743, SAMPLES: 19.0
[2019-04-15 21:37:26.100170] Update: 277 / 1000, Frames: 695000, Success: 0.988, PL: -0.024, VL: 7.164, Ent: -0.739, SAMPLES: 17.0
[2019-04-15 21:38:05.757906] Update: 278 / 1000, Frames: 697500, Success: 0.994, PL: -0.039, VL: 7.256, Ent: -0.737, SAMPLES: 32.0
[2019-04-15 21:38:45.055720] Update: 279 / 1000, Frames: 700000, Success: 0.969, PL: -0.041, VL: 10.514, Ent: -0.734, SAMPLES: 18.0
[2019-04-15 21:39:23.455988] Update: 280 / 1000, Frames: 702500, Success: 0.988, PL: -0.018, VL: 11.460, Ent: -0.731, SAMPLES: 23.0
[2019-04-15 21:40:03.180231] Update: 281 / 1000, Frames: 705000, Success: 0.975, PL: -0.049, VL: 7.428, Ent: -0.731, SAMPLES: 14.0
[2019-04-15 21:40:43.483411] Update: 282 / 1000, Frames: 707500, Success: 0.981, PL: -0.052, VL: 6.561, Ent: -0.728, SAMPLES: 20.0
[2019-04-15 21:41:22.974927] Update: 283 / 1000, Frames: 710000, Success: 1.000, PL: -0.055, VL: 2.364, Ent: -0.729, SAMPLES: 10.0
[2019-04-15 21:42:02.387982] Update: 284 / 1000, Frames: 712500, Success: 0.981, PL: 0.000, VL: 2.843, Ent: -0.725, SAMPLES: 11.0
[2019-04-15 21:42:39.098628] Update: 285 / 1000, Frames: 715000, Success: 0.988, PL: -0.060, VL: 4.677, Ent: -0.732, SAMPLES: 23.0
[2019-04-15 21:43:18.834207] Update: 286 / 1000, Frames: 717500, Success: 0.994, PL: -0.067, VL: 8.040, Ent: -0.730, SAMPLES: 29.0
[2019-04-15 21:43:59.787726] Update: 287 / 1000, Frames: 720000, Success: 0.981, PL: -0.043, VL: 5.140, Ent: -0.733, SAMPLES: 17.0
[2019-04-15 21:44:40.404183] Update: 288 / 1000, Frames: 722500, Success: 0.988, PL: -0.044, VL: 10.979, Ent: -0.729, SAMPLES: 18.0
[2019-04-15 21:45:19.770654] Update: 289 / 1000, Frames: 725000, Success: 0.975, PL: -0.017, VL: 13.259, Ent: -0.730, SAMPLES: 21.0
[2019-04-15 21:45:57.170886] Update: 290 / 1000, Frames: 727500, Success: 0.963, PL: -0.039, VL: 7.008, Ent: -0.730, SAMPLES: 12.0
[2019-04-15 21:46:36.613512] Update: 291 / 1000, Frames: 730000, Success: 0.975, PL: -0.056, VL: 4.408, Ent: -0.726, SAMPLES: 18.0
[2019-04-15 21:47:16.280174] Update: 292 / 1000, Frames: 732500, Success: 0.975, PL: -0.063, VL: 9.867, Ent: -0.724, SAMPLES: 20.0
[2019-04-15 21:47:55.865789] Update: 293 / 1000, Frames: 735000, Success: 0.981, PL: -0.025, VL: 13.027, Ent: -0.727, SAMPLES: 28.0
[2019-04-15 21:48:35.209848] Update: 294 / 1000, Frames: 737500, Success: 0.988, PL: -0.056, VL: 6.412, Ent: -0.728, SAMPLES: 9.0
[2019-04-15 21:49:13.541516] Update: 295 / 1000, Frames: 740000, Success: 0.988, PL: 0.011, VL: 9.399, Ent: -0.731, SAMPLES: 22.0
[2019-04-15 21:49:53.218105] Update: 296 / 1000, Frames: 742500, Success: 1.000, PL: -0.042, VL: 11.102, Ent: -0.730, SAMPLES: 20.0
[2019-04-15 21:50:32.744607] Update: 297 / 1000, Frames: 745000, Success: 0.994, PL: -0.033, VL: 14.738, Ent: -0.729, SAMPLES: 18.0
[2019-04-15 21:51:12.505677] Update: 298 / 1000, Frames: 747500, Success: 0.962, PL: -0.032, VL: 7.152, Ent: -0.726, SAMPLES: 19.0
[2019-04-15 21:51:51.769269] Update: 299 / 1000, Frames: 750000, Success: 0.969, PL: -0.034, VL: 4.722, Ent: -0.730, SAMPLES: 19.0
[2019-04-15 21:52:31.056065] Update: 300 / 1000, Frames: 752500, Success: 0.994, PL: -0.034, VL: 9.691, Ent: -0.734, SAMPLES: 16.0
[2019-04-15 21:53:10.493590] Update: 301 / 1000, Frames: 755000, Success: 0.975, PL: -0.041, VL: 6.211, Ent: -0.734, SAMPLES: 11.0
[2019-04-15 21:53:51.191290] Update: 302 / 1000, Frames: 757500, Success: 0.969, PL: -0.036, VL: 6.006, Ent: -0.740, SAMPLES: 15.0
[2019-04-15 21:54:30.748601] Update: 303 / 1000, Frames: 760000, Success: 0.988, PL: -0.021, VL: 7.314, Ent: -0.743, SAMPLES: 20.0
[2019-04-15 21:55:10.022509] Update: 304 / 1000, Frames: 762500, Success: 0.975, PL: -0.050, VL: 6.595, Ent: -0.745, SAMPLES: 20.0
[2019-04-15 21:55:48.278023] Update: 305 / 1000, Frames: 765000, Success: 1.000, PL: -0.045, VL: 6.087, Ent: -0.746, SAMPLES: 15.0
[2019-04-15 21:56:27.973415] Update: 306 / 1000, Frames: 767500, Success: 0.975, PL: -0.028, VL: 4.441, Ent: -0.750, SAMPLES: 6.0
[2019-04-15 21:57:07.697873] Update: 307 / 1000, Frames: 770000, Success: 0.969, PL: 0.009, VL: 9.013, Ent: -0.754, SAMPLES: 26.0
[2019-04-15 21:57:48.240562] Update: 308 / 1000, Frames: 772500, Success: 0.969, PL: -0.051, VL: 3.044, Ent: -0.755, SAMPLES: 12.0
[2019-04-15 21:58:25.439295] Update: 309 / 1000, Frames: 775000, Success: 0.975, PL: -0.031, VL: 6.845, Ent: -0.757, SAMPLES: 16.0
[2019-04-15 21:59:06.178088] Update: 310 / 1000, Frames: 777500, Success: 0.969, PL: -0.027, VL: 8.706, Ent: -0.760, SAMPLES: 21.0
[2019-04-15 21:59:46.571453] Update: 311 / 1000, Frames: 780000, Success: 0.981, PL: -0.039, VL: 3.769, Ent: -0.762, SAMPLES: 15.0
[2019-04-15 22:00:26.111143] Update: 312 / 1000, Frames: 782500, Success: 0.988, PL: -0.046, VL: 11.777, Ent: -0.765, SAMPLES: 14.0
[2019-04-15 22:01:05.004475] Update: 313 / 1000, Frames: 785000, Success: 0.994, PL: -0.042, VL: 2.711, Ent: -0.764, SAMPLES: 12.0
[2019-04-15 22:01:44.831323] Update: 314 / 1000, Frames: 787500, Success: 0.988, PL: -0.027, VL: 4.450, Ent: -0.765, SAMPLES: 23.0
[2019-04-15 22:02:24.283813] Update: 315 / 1000, Frames: 790000, Success: 0.988, PL: -0.026, VL: 4.479, Ent: -0.774, SAMPLES: 11.0
[2019-04-15 22:03:03.643208] Update: 316 / 1000, Frames: 792500, Success: 0.988, PL: -0.042, VL: 5.089, Ent: -0.770, SAMPLES: 18.0
[2019-04-15 22:03:43.488351] Update: 317 / 1000, Frames: 795000, Success: 0.994, PL: -0.037, VL: 11.530, Ent: -0.768, SAMPLES: 21.0
[2019-04-15 22:04:22.647118] Update: 318 / 1000, Frames: 797500, Success: 0.981, PL: -0.044, VL: 7.516, Ent: -0.771, SAMPLES: 21.0
[2019-04-15 22:04:58.953556] Update: 319 / 1000, Frames: 800000, Success: 0.994, PL: -0.029, VL: 13.422, Ent: -0.770, SAMPLES: 28.0
[2019-04-15 22:05:38.837243] Update: 320 / 1000, Frames: 802500, Success: 0.988, PL: -0.073, VL: 3.446, Ent: -0.771, SAMPLES: 19.0
[2019-04-15 22:06:17.715988] Update: 321 / 1000, Frames: 805000, Success: 0.994, PL: -0.029, VL: 7.054, Ent: -0.772, SAMPLES: 21.0
[2019-04-15 22:06:57.050200] Update: 322 / 1000, Frames: 807500, Success: 1.000, PL: -0.031, VL: 7.324, Ent: -0.773, SAMPLES: 20.0
[2019-04-15 22:07:36.897759] Update: 323 / 1000, Frames: 810000, Success: 0.975, PL: -0.018, VL: 6.910, Ent: -0.771, SAMPLES: 13.0
[2019-04-15 22:08:17.288121] Update: 324 / 1000, Frames: 812500, Success: 0.994, PL: -0.058, VL: 3.170, Ent: -0.774, SAMPLES: 17.0
[2019-04-15 22:08:56.796893] Update: 325 / 1000, Frames: 815000, Success: 0.975, PL: -0.058, VL: 7.595, Ent: -0.771, SAMPLES: 23.0
[2019-04-15 22:09:36.156866] Update: 326 / 1000, Frames: 817500, Success: 0.931, PL: -0.042, VL: 3.673, Ent: -0.778, SAMPLES: 12.0
[2019-04-15 22:10:11.872958] Update: 327 / 1000, Frames: 820000, Success: 0.956, PL: -0.026, VL: 4.891, Ent: -0.778, SAMPLES: 5.0
[2019-04-15 22:10:51.606519] Update: 328 / 1000, Frames: 822500, Success: 0.975, PL: -0.037, VL: 5.945, Ent: -0.771, SAMPLES: 13.0
[2019-04-15 22:11:28.890088] Update: 329 / 1000, Frames: 825000, Success: 0.981, PL: -0.008, VL: 8.663, Ent: -0.773, SAMPLES: 14.0
[2019-04-15 22:12:08.432321] Update: 330 / 1000, Frames: 827500, Success: 0.975, PL: -0.064, VL: 5.178, Ent: -0.775, SAMPLES: 19.0
[2019-04-15 22:12:46.934726] Update: 331 / 1000, Frames: 830000, Success: 0.975, PL: -0.012, VL: 14.504, Ent: -0.773, SAMPLES: 16.0
[2019-04-15 22:13:26.328761] Update: 332 / 1000, Frames: 832500, Success: 0.981, PL: -0.053, VL: 15.559, Ent: -0.770, SAMPLES: 24.0
[2019-04-15 22:14:05.581758] Update: 333 / 1000, Frames: 835000, Success: 0.975, PL: -0.042, VL: 4.214, Ent: -0.770, SAMPLES: 24.0
[2019-04-15 22:14:44.909043] Update: 334 / 1000, Frames: 837500, Success: 1.000, PL: -0.053, VL: 17.120, Ent: -0.765, SAMPLES: 26.0
[2019-04-15 22:15:25.138207] Update: 335 / 1000, Frames: 840000, Success: 0.988, PL: -0.044, VL: 9.360, Ent: -0.761, SAMPLES: 16.0
[2019-04-15 22:16:02.488718] Update: 336 / 1000, Frames: 842500, Success: 0.988, PL: -0.043, VL: 15.067, Ent: -0.764, SAMPLES: 26.0
[2019-04-15 22:16:41.106673] Update: 337 / 1000, Frames: 845000, Success: 1.000, PL: -0.049, VL: 8.096, Ent: -0.765, SAMPLES: 19.0
[2019-04-15 22:17:20.682703] Update: 338 / 1000, Frames: 847500, Success: 0.975, PL: -0.026, VL: 5.386, Ent: -0.766, SAMPLES: 21.0
[2019-04-15 22:17:59.588436] Update: 339 / 1000, Frames: 850000, Success: 0.975, PL: -0.009, VL: 12.725, Ent: -0.764, SAMPLES: 24.0
[2019-04-15 22:18:36.947753] Update: 340 / 1000, Frames: 852500, Success: 0.950, PL: -0.015, VL: 20.497, Ent: -0.760, SAMPLES: 29.0
[2019-04-15 22:19:16.838025] Update: 341 / 1000, Frames: 855000, Success: 0.975, PL: -0.034, VL: 15.202, Ent: -0.757, SAMPLES: 25.0
