[2019-04-16 18:10:39.127056] Update: 106 / 1000, Frames: 267500, Success: 0.738, PL: -0.033, VL: 10.788, Ent: -0.188, SAMPLES: 70.0
[2019-04-16 18:11:17.146747] Update: 107 / 1000, Frames: 270000, Success: 0.694, PL: -0.032, VL: 8.648, Ent: -0.194, SAMPLES: 75.0
[2019-04-16 18:11:57.092511] Update: 108 / 1000, Frames: 272500, Success: 0.706, PL: -0.020, VL: 11.105, Ent: -0.199, SAMPLES: 61.0
[2019-04-16 18:12:37.290755] Update: 109 / 1000, Frames: 275000, Success: 0.712, PL: -0.034, VL: 7.469, Ent: -0.205, SAMPLES: 61.0
[2019-04-16 18:13:17.567814] Update: 110 / 1000, Frames: 277500, Success: 0.756, PL: -0.024, VL: 10.668, Ent: -0.208, SAMPLES: 73.0
[2019-04-16 18:13:57.209796] Update: 111 / 1000, Frames: 280000, Success: 0.719, PL: -0.027, VL: 10.193, Ent: -0.212, SAMPLES: 52.0
[2019-04-16 18:14:36.533216] Update: 112 / 1000, Frames: 282500, Success: 0.750, PL: -0.018, VL: 9.695, Ent: -0.217, SAMPLES: 60.0
[2019-04-16 18:15:15.817684] Update: 113 / 1000, Frames: 285000, Success: 0.756, PL: -0.054, VL: 18.034, Ent: -0.219, SAMPLES: 58.0
[2019-04-16 18:15:54.525830] Update: 114 / 1000, Frames: 287500, Success: 0.719, PL: -0.039, VL: 11.085, Ent: -0.220, SAMPLES: 56.0
[2019-04-16 18:16:33.764544] Update: 115 / 1000, Frames: 290000, Success: 0.794, PL: -0.008, VL: 21.267, Ent: -0.226, SAMPLES: 74.0
[2019-04-16 18:17:13.469764] Update: 116 / 1000, Frames: 292500, Success: 0.762, PL: -0.033, VL: 8.648, Ent: -0.229, SAMPLES: 58.0
[2019-04-16 18:17:52.383430] Update: 117 / 1000, Frames: 295000, Success: 0.825, PL: -0.022, VL: 17.064, Ent: -0.231, SAMPLES: 62.0
[2019-04-16 18:18:32.214658] Update: 118 / 1000, Frames: 297500, Success: 0.781, PL: -0.051, VL: 11.488, Ent: -0.236, SAMPLES: 61.0
[2019-04-16 18:19:10.586216] Update: 119 / 1000, Frames: 300000, Success: 0.787, PL: -0.007, VL: 9.460, Ent: -0.239, SAMPLES: 55.0
[2019-04-16 18:19:49.010126] Update: 120 / 1000, Frames: 302500, Success: 0.744, PL: -0.010, VL: 12.674, Ent: -0.240, SAMPLES: 68.0
[2019-04-16 18:20:27.060365] Update: 121 / 1000, Frames: 305000, Success: 0.781, PL: -0.039, VL: 11.172, Ent: -0.246, SAMPLES: 45.0
[2019-04-16 18:21:05.465986] Update: 122 / 1000, Frames: 307500, Success: 0.800, PL: -0.050, VL: 22.891, Ent: -0.249, SAMPLES: 63.0
[2019-04-16 18:21:44.455505] Update: 123 / 1000, Frames: 310000, Success: 0.794, PL: -0.015, VL: 12.390, Ent: -0.251, SAMPLES: 67.0
[2019-04-16 18:22:24.216468] Update: 124 / 1000, Frames: 312500, Success: 0.850, PL: -0.040, VL: 7.559, Ent: -0.255, SAMPLES: 50.0
[2019-04-16 18:23:02.545581] Update: 125 / 1000, Frames: 315000, Success: 0.775, PL: -0.045, VL: 9.905, Ent: -0.259, SAMPLES: 47.0
[2019-04-16 18:23:41.117533] Update: 126 / 1000, Frames: 317500, Success: 0.781, PL: -0.009, VL: 7.973, Ent: -0.265, SAMPLES: 44.0
[2019-04-16 18:24:19.224572] Update: 127 / 1000, Frames: 320000, Success: 0.844, PL: -0.020, VL: 4.983, Ent: -0.269, SAMPLES: 37.0
[2019-04-16 18:24:57.240530] Update: 128 / 1000, Frames: 322500, Success: 0.812, PL: -0.019, VL: 17.376, Ent: -0.274, SAMPLES: 67.0
[2019-04-16 18:25:35.688466] Update: 129 / 1000, Frames: 325000, Success: 0.819, PL: -0.022, VL: 13.180, Ent: -0.276, SAMPLES: 66.0
